periodos,26,Recursos,1309,positions,1093,jobs,1000
pos,job,perStart,perToFill,ResAsig,ResType,ResRedy,ResStart,LedTime,Filled,Gap,AsigC,GapC,TotC,MS
880.1,880,18,9,676,Q,14,18,0,9,0,33.0,0.0,33.0,67.890401
881.1,881,1,26,974,Q,1,1,0,26,0,33.0,0.0,33.0,67.34033
883.1,883,8,19,272,Q,8,8,0,19,0,31.0,0.0,31.0,69.213837
884.1,884,1,26,9,Q,1,1,0,26,0,30.0,0.0,30.0,70.152879
885.1,885,1,26,1186,Q,1,1,0,26,0,18.0,0.0,18.0,82.792757
886.1,886,1,26,469,Q,1,1,0,26,0,23.0,0.0,23.0,77.828936
887.1,887,1,26,1148,Q,1,1,0,26,0,35.0,0.0,35.0,65.353731
888.1,888,1,26,743,Q,1,1,0,26,0,35.0,0.0,35.0,65.618073
889.1,889,1,26,1026,Q,1,1,0,26,0,27.0,0.0,27.0,73.470116
889.2,889,1,26,302,Q,1,1,0,26,0,29.0,0.0,29.0,71.815148
890.1,890,1,26,780,Q,1,1,0,26,0,34.0,0.0,34.0,66.277519
892.1,892,1,26,Hire,H,0,5,4,22,4,142.54863999999998,1141.45136,1284.0,0
894.1,894,1,26,719,Q,1,1,0,26,0,34.0,0.0,34.0,66.047533
895.1,895,1,26,1059,Q,1,1,0,26,0,31.0,0.0,31.0,69.152832
895.2,895,1,26,527,Q,1,1,0,26,0,29.0,0.0,29.0,71.335605
895.3,895,1,26,680,Q,1,1,0,26,0,35.0,0.0,35.0,65.584027
896.1,896,24,3,384,T,1,24,3,3,0,66.0,0.0,66.0,63.397448
897.1,897,1,26,216,Q,1,1,0,26,0,34.0,0.0,34.0,66.71653
897.2,897,1,26,811,Q,1,1,0,26,0,35.0,0.0,35.0,65.742079
897.3,897,1,26,1167,Q,1,1,0,26,0,35.0,0.0,35.0,65.729216
899.1,899,1,26,7,Q,1,1,0,26,0,33.0,0.0,33.0,67.480797
901.1,901,1,26,307,Q,1,1,0,26,0,33.0,0.0,33.0,67.078261
902.1,902,17,10,297,T,1,17,1,10,0,70.0,0.0,70.0,62.839004
903.1,903,1,26,255,Q,1,1,0,26,0,21.0,0.0,21.0,79.176646
904.1,904,1,26,924,Q,1,1,0,26,0,20.0,0.0,20.0,80.194635
905.1,905,1,26,833,Q,1,1,0,26,0,30.0,0.0,30.0,70.713319
906.1,906,10,17,1308,Q,1,10,0,17,0,35.0,0.0,35.0,65.329783
907.1,907,1,26,95,Q,1,1,0,26,0,29.0,0.0,29.0,71.737011
908.1,908,1,26,966,Q,1,1,0,26,0,29.0,0.0,29.0,71.724054
908.2,908,1,26,38,Q,1,1,0,26,0,32.0,0.0,32.0,68.0553
908.3,908,1,26,457,T,1,2,1,25,1,65.44240000000002,263.5576,329.0,62.989189
909.1,909,1,26,520,Q,1,1,0,26,0,24.0,0.0,24.0,76.027584
910.1,910,1,26,682,Q,1,1,0,26,0,33.0,0.0,33.0,67.228758
913.1,913,1,26,424,Q,1,1,0,26,0,35.0,0.0,35.0,65.628366
915.1,915,11,16,782,Q,1,11,0,16,0,34.0,0.0,34.0,66.64956
916.1,916,1,26,1124,Q,1,1,0,26,0,33.0,0.0,33.0,67.593027
917.1,917,1,26,429,Q,1,1,0,26,0,21.0,0.0,21.0,79.293329
918.1,918,1,26,70,Q,1,1,0,26,0,27.0,0.0,27.0,73.428972
919.1,919,1,26,244,Q,1,1,0,26,0,35.0,0.0,35.0,65.442192
922.1,922,17,10,934,Q,1,17,0,10,0,35.0,0.0,35.0,65.280208
923.1,923,1,26,790,Q,1,1,0,26,0,34.0,0.0,34.0,66.33545
923.2,923,1,26,1101,Q,1,1,0,26,0,35.0,0.0,35.0,65.567937
924.1,924,21,6,266,Q,1,21,0,6,0,35.0,0.0,35.0,65.713662
925.1,925,1,26,557,Q,1,1,0,26,0,34.0,0.0,34.0,66.263819
926.1,926,1,26,1138,Q,1,1,0,26,0,29.0,0.0,29.0,71.986133
927.1,927,1,26,1230,T,1,5,4,22,4,66.70387200000005,1067.296128,1134.0,64.191602
929.1,929,1,26,416,Q,1,1,0,26,0,22.0,0.0,22.0,78.698234
930.1,930,26,1,27,Q,1,26,0,1,0,34.0,0.0,34.0,66.754372
930.2,930,26,1,998,Q,7,26,0,1,0,32.0,0.0,32.0,68.731367
931.1,931,7,20,1033,Q,1,7,0,20,0,27.0,0.0,27.0,73.055815
931.2,931,7,20,1277,Q,1,7,0,20,0,34.0,0.0,34.0,66.930137
932.1,932,1,26,1210,Q,1,1,0,26,0,31.0,0.0,31.0,69.110115
933.1,933,12,15,1298,Q,1,12,0,15,0,33.0,0.0,33.0,67.507119
934.1,934,1,26,1177,Q,1,1,0,26,0,34.0,0.0,34.0,66.971139
935.1,935,1,26,474,Q,1,1,0,26,0,29.0,0.0,29.0,71.11783
936.1,936,6,21,1270,Q,1,6,0,21,0,34.0,0.0,34.0,66.007221
937.1,937,1,26,1225,Q,1,1,0,26,0,33.0,0.0,33.0,67.06752
938.1,938,1,26,235,Q,1,1,0,26,0,34.0,0.0,34.0,66.615857
939.1,939,1,26,610,Q,1,1,0,26,0,22.0,0.0,22.0,78.096604
940.1,940,1,26,261,Q,1,1,0,26,0,32.0,0.0,32.0,68.127509
941.1,941,1,26,714,Q,1,1,0,26,0,34.0,0.0,34.0,66.260637
942.1,942,1,26,753,Q,1,1,0,26,0,28.0,0.0,28.0,72.134886
943.1,943,1,26,737,Q,1,1,0,26,0,34.0,0.0,34.0,66.149997
944.1,944,7,20,148,Q,1,7,0,20,0,33.0,0.0,33.0,67.825552
945.1,945,1,26,932,Q,1,1,0,26,0,35.0,0.0,35.0,65.797965
946.1,946,1,26,531,Q,1,1,0,26,0,32.0,0.0,32.0,68.089403
947.1,947,1,26,1146,Q,1,1,0,26,0,31.0,0.0,31.0,69.624108
948.1,948,8,19,172,Q,1,8,0,19,0,23.0,0.0,23.0,77.548084
948.2,948,8,19,396,Q,6,8,0,19,0,33.0,0.0,33.0,67.881705
949.1,949,1,26,826,Q,1,1,0,26,0,35.0,0.0,35.0,65.855113
950.1,950,1,26,822,Q,1,1,0,26,0,29.0,0.0,29.0,71.525105
951.1,951,17,10,940,Q,16,17,0,10,0,31.0,0.0,31.0,69.120298
952.1,952,1,26,705,T,1,4,3,23,3,68.65530400000011,835.3446959999999,904.0,64.649894
953.1,953,1,26,605,Q,1,1,0,26,0,30.0,0.0,30.0,70.349721
954.1,954,1,26,406,Q,1,1,0,26,0,29.0,0.0,29.0,71.136715
956.1,956,1,26,279,Q,1,1,0,26,0,28.0,0.0,28.0,72.604145
957.1,957,20,7,273,Q,16,20,0,7,0,34.0,0.0,34.0,66.883894
957.2,957,20,7,77,Q,12,20,0,7,0,32.0,0.0,32.0,68.140444
958.1,958,1,26,779,T,1,4,3,23,3,62.41222400000015,752.5877759999998,815.0,63.809043
959.1,959,1,26,662,Q,1,1,0,26,0,35.0,0.0,35.0,65.505774
960.1,960,17,10,919,Q,1,17,0,10,0,35.0,0.0,35.0,65.350281
963.1,963,25,2,1257,Q,25,25,0,2,0,22.0,0.0,22.0,78.356675
965.1,965,1,26,482,Q,1,1,0,26,0,30.0,0.0,30.0,70.010931
966.1,966,1,26,1260,Q,1,1,0,26,0,34.0,0.0,34.0,66.78124
967.1,967,10,17,Hire,H,0,11,10,16,1,137.04188799999997,275.958112,413.0,0
968.1,968,1,26,1099,Q,1,1,0,26,0,33.0,0.0,33.0,67.033158
969.1,969,1,26,641,Q,1,1,0,26,0,34.0,0.0,34.0,66.808455
970.1,970,1,26,804,Q,1,1,0,26,0,34.0,0.0,34.0,66.560345
971.1,971,1,26,1234,Q,1,1,0,26,0,30.0,0.0,30.0,70.823233
972.1,972,1,26,455,Q,1,1,0,26,0,35.0,0.0,35.0,65.886684
973.1,973,1,26,688,Q,1,1,0,26,0,29.0,0.0,29.0,71.868443
974.1,974,1,26,1163,Q,1,1,0,26,0,28.0,0.0,28.0,72.360274
975.1,975,1,26,599,Q,1,1,0,26,0,35.0,0.0,35.0,65.821171
976.1,976,3,24,127,Q,1,3,0,24,0,31.0,0.0,31.0,69.513044
977.1,977,1,26,48,Q,1,1,0,26,0,32.0,0.0,32.0,68.976393
978.1,978,1,26,515,Q,1,1,0,26,0,29.0,0.0,29.0,71.512172
979.1,979,1,26,555,Q,1,1,0,26,0,33.0,0.0,33.0,67.098194
980.1,980,1,26,559,Q,1,1,0,26,0,33.0,0.0,33.0,67.178362
981.1,981,1,26,270,Q,1,1,0,26,0,19.0,0.0,19.0,81.697994
982.1,982,1,26,798,Q,1,1,0,26,0,35.0,0.0,35.0,65.293819
982.2,982,1,26,878,Q,1,1,0,26,0,33.0,0.0,33.0,67.241631
982.3,982,1,26,1074,Q,1,1,0,26,0,33.0,0.0,33.0,67.007791
984.1,984,18,9,258,Q,1,18,0,9,0,35.0,0.0,35.0,65.414349
985.1,985,5,22,1014,Q,5,5,0,22,0,34.0,0.0,34.0,66.391565
986.1,986,1,26,507,Q,1,1,0,26,0,24.0,0.0,24.0,76.568202
988.1,988,1,26,114,Q,1,1,0,26,0,25.0,0.0,25.0,75.592497
989.1,989,1,26,1188,Q,1,1,0,26,0,33.0,0.0,33.0,67.237552
990.1,990,17,10,815,Q,15,17,0,10,0,34.0,0.0,34.0,66.572874
991.1,991,1,26,1038,Q,1,1,0,26,0,34.0,0.0,34.0,66.255225
992.1,992,1,26,495,Q,1,1,0,26,0,33.0,0.0,33.0,67.092229
993.1,993,17,10,1032,Q,9,17,0,10,0,30.0,0.0,30.0,70.793433
994.1,994,11,16,694,Q,1,11,0,16,0,17.0,0.0,17.0,83.456939
996.1,996,1,26,323,Q,1,1,0,26,0,27.0,0.0,27.0,73.243051
997.1,997,1,26,240,Q,1,1,0,26,0,34.0,0.0,34.0,66.929197
998.1,998,1,26,968,Q,1,1,0,26,0,27.0,0.0,27.0,73.142726
999.1,999,1,26,751,Q,1,1,0,26,0,35.0,0.0,35.0,65.993349
1000.1,1000,1,26,598,Q,1,1,0,26,0,30.0,0.0,30.0,70.696606
